embedding	source	sample	reproductive_state	component_1	component_2
joint_pca	Published	FE_HL_SF_6	Hindlegs	-18.057067099730407	-40.01061062306486
joint_pca	Published	Fe_ML_O_1	Midlegs	-23.02393114411416	-31.724848522251293
joint_pca	Published	Fe_ML_O_2	Midlegs	-12.897339835907324	-40.32985645823208
joint_pca	Published	Fe_ML_O_3	Midlegs	-12.277816879122232	-39.85687838984352
joint_pca	Published	Fe_ML_O_4	Midlegs	-15.81060445654082	-39.53320353003774
joint_pca	Published	Fe_ML_O_5	Midlegs	-5.531233518029933	-40.27758881698121
joint_pca	Published	Fe_ML_O_6	Midlegs	-16.185287349715093	-38.28593566762626
joint_pca	Published	Fe_ML_O_7	Midlegs	-17.948949872349896	-35.78446391166189
joint_pca	Published	Fe_ML_SF_1	Midlegs	-13.972512020392443	-36.44409926397617
joint_pca	Published	Fe_ML_SF_2	Midlegs	-17.148735613266776	-35.34388687558341
joint_pca	Published	Fe_ML_SF_3	Midlegs	-12.440168221052307	-39.36267732847749
joint_pca	Published	Fe_Os_SF_1	Proboscis	-2.8227681557045665	-34.365175439853125
joint_pca	Published	Fe_Os_SF_2	Proboscis	5.0598045940186385	-36.851391670548345
joint_pca	Published	Fe_Os_SF_3	Proboscis	0.4166535546959243	-38.8501779124357
joint_pca	Published	Fe_Os_SF_4	Proboscis	-0.6260293501093487	-36.68793944520141
joint_pca	Published	Fe_Os_SF_5	Proboscis	7.009147518815767	-38.71769016540283
joint_pca	Published	Fe_Ov_O_1	Ovaries	145.03951072136317	54.52273497195701
joint_pca	Published	Fe_Ov_O_2	Ovaries	145.4371337661555	51.808775706759924
joint_pca	Published	Fe_Ov_O_3	Ovaries	145.807345078006	54.98417016413946
joint_pca	Published	Fe_Ov_O_4	Ovaries	143.68554005148258	56.65172098656935
joint_pca	Published	Fe_Ov_SF_1	Ovaries	154.488238764419	54.68882155800535
joint_pca	Published	Fe_Ov_SF_2	Ovaries	153.09155166558776	54.57847693759525
joint_pca	Published	Fe_Ov_SF_3	Ovaries	152.86533508354987	54.4681025740537
joint_pca	Published	Fe_Pa_SF_1	Palps	-8.434018729894117	-19.564320225741884
joint_pca	Published	Fe_Pa_SF_2	Palps	8.780610169764788	-27.59181312522572
joint_pca	Published	Fe_Pa_SF_3	Palps	15.59211949247406	-28.394342487755406
joint_pca	Published	Fe_Pa_SF_4	Palps	12.073489273335026	-28.36789070401455
joint_pca	Published	Fe_Rs_BF_1	Rostrum	1.6093609012352272	-35.647521952894024
joint_pca	Published	Fe_Rs_BF_2	Rostrum	5.403387624158866	-38.235250334251624
joint_pca	Published	Fe_Rs_BF_3	Rostrum	-7.148845264134933	-32.79497171094361
joint_pca	Published	Fe_Rs_SF_1	Rostrum	-2.5608133897584002	-34.01545608614103
joint_pca	Published	Fe_Rs_SF_2	Rostrum	-2.1855928748249194	-34.04484745230858
joint_pca	Published	Fe_Rs_SF_3	Rostrum	2.4329694581546715	-34.52657183835054
joint_pca	Published	Ma_An_1	Antenna	63.72927884013506	-46.80937170397975
joint_pca	Published	Ma_An_2	Antenna	62.69184282117226	-47.17541268892652
joint_pca	Published	Ma_An_3	Antenna	61.27185878544708	-46.24106066799923
joint_pca	Published	Ma_At_1	Abdominal Tip	-10.220760658981302	-18.28855772471331
joint_pca	Published	Ma_At_2	Abdominal Tip	-10.724271763314137	-17.83925463446019
joint_pca	Published	Ma_At_3	Abdominal Tip	-13.446850652565383	-14.447426374771103
joint_pca	Published	Ma_Br_1	Brain	98.80469009773235	-39.48176236213238
joint_pca	Published	Ma_Br_2	Brain	100.7176100278292	-39.605836460983284
joint_pca	Published	Ma_Br_3	Brain	101.13909776572869	-41.04898756896239
joint_pca	Published	Ma_FL_1	Forelegs	3.1068555408542116	-42.63710926362348
joint_pca	Published	Ma_FL_2	Forelegs	-1.043812053261938	-43.635451731448384
joint_pca	Published	Ma_FL_3	Forelegs	-0.5304245148539063	-43.032797757972986
joint_pca	Published	Ma_HL_1	Hindlegs	-7.366471059594094	-40.4846557577438
joint_pca	Published	Ma_HL_2	Hindlegs	-5.366840014255646	-42.346614059210204
joint_pca	Published	Ma_HL_3	Hindlegs	-6.241609837544768	-42.93337014151843
joint_pca	Published	Ma_HL_4	Hindlegs	-5.486043296229046	-44.52273169268253
joint_pca	Published	Ma_HL_5	Hindlegs	-8.679125351926448	-44.14588497417009
joint_pca	Published	Ma_ML_1	Midlegs	1.709442428453896	-43.464919737615475
joint_pca	Published	Ma_ML_2	Midlegs	4.116581674393523	-44.55487869206187
joint_pca	Published	Ma_ML_3	Midlegs	0.4708500635039697	-42.44535134676292
joint_pca	Published	Ma_Rs_1	Rostrum	13.596915740321887	-39.277169387127245
joint_pca	Published	Ma_Rs_2	Rostrum	16.93830387837838	-39.32015302735477
joint_pca	Published	Ma_Rs_3	Rostrum	6.052428259126421	-39.537744844515025
joint_pca	Reanalysis	Fe_An_BF_1	Antenna	-23.522703921157063	32.22584659127171
joint_pca	Reanalysis	Fe_An_BF_2	Antenna	-9.497481115893377	27.492336088705667
joint_pca	Reanalysis	Fe_An_BF_3	Antenna	-10.294750247611633	29.64154373588907
joint_pca	Reanalysis	Fe_An_BF_4	Antenna	-22.332841490823437	36.70516556229796
joint_pca	Reanalysis	Fe_An_O_2	Antenna	-18.662033074853245	32.047631629321145
joint_pca	Reanalysis	Fe_An_O_3	Antenna	-13.306219364658597	27.203774267451102
joint_pca	Reanalysis	Fe_An_O_4	Antenna	-13.378868553457487	29.27418013772952
joint_pca	Reanalysis	Fe_An_SF_1	Antenna	15.248449121667061	15.182589480604621
joint_pca	Reanalysis	Fe_An_SF_2	Antenna	-19.94422356740994	14.652460835202122
joint_pca	Reanalysis	Fe_An_SF_3	Antenna	-19.660578276628407	17.542741405332396
joint_pca	Reanalysis	Fe_An_SF_4	Antenna	-12.227590937450266	17.114459527737797
joint_pca	Reanalysis	Fe_An_SF_5	Antenna	-13.034395000535547	28.716744386621865
joint_pca	Reanalysis	Fe_An_SF_6	Antenna	-8.943538598056872	27.83347714106253
joint_pca	Reanalysis	Fe_An_SF_7	Antenna	-3.7899124017109966	27.14243262925301
joint_pca	Reanalysis	Fe_An_SF_8	Antenna	-5.615779168654259	26.372385096339844
joint_pca	Reanalysis	Fe_At_O_1	Abdominal Tip	-25.717916512062693	43.59019804535174
joint_pca	Reanalysis	Fe_At_O_2	Abdominal Tip	-44.4788700996429	42.34685589390724
joint_pca	Reanalysis	Fe_At_O_3	Abdominal Tip	-42.02076762283187	47.05384134352632
joint_pca	Reanalysis	Fe_At_O_4	Abdominal Tip	-33.20875839560808	50.64838852764159
joint_pca	Reanalysis	Fe_At_O_5	Abdominal Tip	-43.78931952351644	56.39525253731502
joint_pca	Reanalysis	Fe_At_O_6	Abdominal Tip	-27.357051038624977	54.50959777671915
joint_pca	Reanalysis	Fe_At_O_7	Abdominal Tip	-54.3606849181212	51.12747876658805
joint_pca	Reanalysis	Fe_At_SF_1	Abdominal Tip	-68.73786559286894	58.34415096001685
joint_pca	Reanalysis	Fe_At_SF_2	Abdominal Tip	-64.52371515570289	55.72000038959042
joint_pca	Reanalysis	Fe_At_SF_3	Abdominal Tip	-67.04488892102061	56.10387780723048
joint_pca	Reanalysis	Fe_Br_BF_1	Brain	23.15216582624402	28.474254360589452
joint_pca	Reanalysis	Fe_Br_BF_2	Brain	27.783570268684056	27.4730123800439
joint_pca	Reanalysis	Fe_Br_BF_3	Brain	48.07250059051242	20.252381276279845
joint_pca	Reanalysis	Fe_Br_BF_4	Brain	50.70573936629415	21.137866952706155
joint_pca	Reanalysis	Fe_Br_O_1	Brain	29.69775983291207	27.842801416923017
joint_pca	Reanalysis	Fe_Br_O_2	Brain	23.31341318119471	28.737469108776946
joint_pca	Reanalysis	Fe_Br_O_3	Brain	46.83141475608069	22.422016884605046
joint_pca	Reanalysis	Fe_Br_O_4	Brain	45.47166004508906	23.584431066817572
joint_pca	Reanalysis	Fe_Br_SF_1	Brain	47.94067760341443	17.129364615901554
joint_pca	Reanalysis	Fe_Br_SF_4	Brain	50.322603693225865	16.249456586373093
joint_pca	Reanalysis	Fe_Br_SF_5	Brain	31.882256735311067	36.50534560284081
joint_pca	Reanalysis	Fe_Br_SF_6	Brain	28.692035470507676	25.739384693700305
joint_pca	Reanalysis	Fe_Br_SF_7	Brain	52.470290060688164	18.68697613811858
joint_pca	Reanalysis	Fe_Br_SF_8	Brain	47.29781619168381	21.63178044768119
joint_pca	Reanalysis	Fe_FL_O_1	Forelegs	-56.15629718387688	24.5131449312579
joint_pca	Reanalysis	Fe_FL_O_2	Forelegs	-52.606104652188634	14.315962331321181
joint_pca	Reanalysis	Fe_FL_O_3	Forelegs	-44.967725419256944	11.803689906647822
joint_pca	Reanalysis	Fe_FL_O_4	Forelegs	-53.09824749631841	14.43626831342984
joint_pca	Reanalysis	Fe_FL_O_5	Forelegs	-56.72755332337593	19.597767430726613
joint_pca	Reanalysis	Fe_FL_O_6	Forelegs	-64.66997909136686	26.91944436016979
joint_pca	Reanalysis	Fe_FL_O_7	Forelegs	-68.80791414503992	28.361207135006246
joint_pca	Reanalysis	Fe_FL_SF_1	Forelegs	-54.21810249438526	26.4829734502639
joint_pca	Reanalysis	Fe_FL_SF_2	Forelegs	-49.89969755312127	23.45522851040174
joint_pca	Reanalysis	Fe_FL_SF_3	Forelegs	-72.04142578444949	30.854952856538382
joint_pca	Reanalysis	Fe_HL_BF_1	Hindlegs	-65.6829027283953	19.984058866751393
joint_pca	Reanalysis	Fe_HL_BF_2	Hindlegs	-49.24038761345145	27.128605850966284
joint_pca	Reanalysis	Fe_HL_BF_3	Hindlegs	-56.76970188115	22.426205813505828
joint_pca	Reanalysis	Fe_HL_BF_4	Hindlegs	-59.267532809999544	21.53310247779836
joint_pca	Reanalysis	Fe_HL_O_1	Hindlegs	-46.41347202184104	12.604748129292707
joint_pca	Reanalysis	Fe_HL_O_2	Hindlegs	-52.138380257356914	15.91668637456884
joint_pca	Reanalysis	Fe_HL_O_3	Hindlegs	-56.00040926476974	14.813027864804994
joint_pca	Reanalysis	Fe_HL_O_4	Hindlegs	-55.608894762547436	16.35926765791221
joint_pca	Reanalysis	Fe_HL_O_5	Hindlegs	-60.205959140764215	15.728961872832985
joint_pca	Reanalysis	Fe_HL_O_6	Hindlegs	-61.70065689256166	24.087866099129236
joint_pca	Reanalysis	Fe_HL_O_7	Hindlegs	-57.125639331868605	21.265714275472277
joint_pca	Reanalysis	Fe_HL_O_8	Hindlegs	-64.98045408068396	26.03195412186791
joint_pca	Reanalysis	FE_HL_SF_1	Hindlegs	-57.85739952216725	23.514293343748655
joint_pca	Reanalysis	FE_HL_SF_2	Hindlegs	-60.781465599734965	21.97415682951453
joint_pca	Reanalysis	FE_HL_SF_3	Hindlegs	-53.9939489724362	21.375352783653025
joint_pca	Reanalysis	FE_HL_SF_4	Hindlegs	-55.01082071512848	22.021674072402014
joint_pca	Reanalysis	FE_HL_SF_5	Hindlegs	-61.49559560872097	23.409153504380818
joint_pca	Reanalysis	FE_HL_SF_6	Hindlegs	-55.0265510949596	20.429289367274688
joint_pca	Reanalysis	Fe_ML_O_1	Midlegs	-70.64442193542043	32.219677621535716
joint_pca	Reanalysis	Fe_ML_O_2	Midlegs	-46.97463267726852	13.599821270328912
joint_pca	Reanalysis	Fe_ML_O_3	Midlegs	-44.477376920918154	13.483446511682507
joint_pca	Reanalysis	Fe_ML_O_4	Midlegs	-49.82352213262413	14.529141789529731
joint_pca	Reanalysis	Fe_ML_O_5	Midlegs	-50.023132268452784	26.08174997643271
joint_pca	Reanalysis	Fe_ML_O_6	Midlegs	-66.45274691066955	26.38092781368312
joint_pca	Reanalysis	Fe_ML_O_7	Midlegs	-53.48957344893386	19.95629724406197
joint_pca	Reanalysis	Fe_ML_SF_1	Midlegs	-58.65589410601377	27.502095256555563
joint_pca	Reanalysis	Fe_ML_SF_2	Midlegs	-55.775342786958745	26.835845524108876
joint_pca	Reanalysis	Fe_ML_SF_3	Midlegs	-52.232349298070915	23.952479528316044
joint_pca	Reanalysis	Fe_Os_SF_1	Proboscis	-46.55282747073928	24.437182835958154
joint_pca	Reanalysis	Fe_Os_SF_2	Proboscis	-34.48055417512898	22.031277041820008
joint_pca	Reanalysis	Fe_Os_SF_3	Proboscis	-38.20936267600634	18.893915631498043
joint_pca	Reanalysis	Fe_Os_SF_4	Proboscis	-43.7235926307804	21.515251789644996
joint_pca	Reanalysis	Fe_Os_SF_5	Proboscis	-29.416906217876793	17.380838201866695
joint_pca	Reanalysis	Fe_Ov_O_1	Ovaries	131.18785411817603	101.75444019101354
joint_pca	Reanalysis	Fe_Ov_O_2	Ovaries	133.73989981827373	98.84394565243684
joint_pca	Reanalysis	Fe_Ov_O_3	Ovaries	127.75066944755686	102.58034565112033
joint_pca	Reanalysis	Fe_Ov_O_4	Ovaries	130.3547853880182	103.13059709724477
joint_pca	Reanalysis	Fe_Ov_SF_1	Ovaries	144.265331120063	101.31745364243349
joint_pca	Reanalysis	Fe_Ov_SF_2	Ovaries	143.23013751194142	100.80918660151052
joint_pca	Reanalysis	Fe_Ov_SF_3	Ovaries	141.9265645839724	101.29879013889098
joint_pca	Reanalysis	Fe_Pa_SF_1	Palps	-56.07583300513755	39.78957846490903
joint_pca	Reanalysis	Fe_Pa_SF_2	Palps	-43.4329099889158	33.23047986182898
joint_pca	Reanalysis	Fe_Pa_SF_3	Palps	-39.71507331485101	32.254440343712986
joint_pca	Reanalysis	Fe_Pa_SF_4	Palps	-30.368104023584557	29.76406710863324
joint_pca	Reanalysis	Fe_Rs_BF_1	Rostrum	-43.95361391675055	30.125171692556556
joint_pca	Reanalysis	Fe_Rs_BF_2	Rostrum	-34.17628431833359	24.61528805583627
joint_pca	Reanalysis	Fe_Rs_BF_3	Rostrum	-46.56528092369233	28.686699395246894
joint_pca	Reanalysis	Fe_Rs_SF_1	Rostrum	-47.30796342168907	30.76773223625627
joint_pca	Reanalysis	Fe_Rs_SF_2	Rostrum	-43.42083368881772	30.11892146687159
joint_pca	Reanalysis	Fe_Rs_SF_3	Rostrum	-39.29462293257671	29.008677281328485
joint_pca	Reanalysis	Ma_An_1	Antenna	29.10101314016931	7.861784161599574
joint_pca	Reanalysis	Ma_An_2	Antenna	25.190539609369704	8.488494015470202
joint_pca	Reanalysis	Ma_An_3	Antenna	23.583062405336545	9.23374866568537
joint_pca	Reanalysis	Ma_At_1	Abdominal Tip	-85.85630673204729	44.60468200206034
joint_pca	Reanalysis	Ma_At_2	Abdominal Tip	-87.61306111436258	45.54969549159659
joint_pca	Reanalysis	Ma_At_3	Abdominal Tip	-91.61293073790432	49.64492580148115
joint_pca	Reanalysis	Ma_Br_1	Brain	69.71965131651666	13.416107714115466
joint_pca	Reanalysis	Ma_Br_2	Brain	72.87020618568363	13.666667428444752
joint_pca	Reanalysis	Ma_Br_3	Brain	75.6251248692991	11.841704227556274
joint_pca	Reanalysis	Ma_FL_1	Forelegs	-32.456111243210856	12.597395702663363
joint_pca	Reanalysis	Ma_FL_2	Forelegs	-37.47205313939135	12.164331814927122
joint_pca	Reanalysis	Ma_FL_3	Forelegs	-33.878685292756586	11.826263546713099
joint_pca	Reanalysis	Ma_HL_1	Hindlegs	-39.21414206136324	13.73807461194769
joint_pca	Reanalysis	Ma_HL_2	Hindlegs	-38.940793619058546	12.800658759288199
joint_pca	Reanalysis	Ma_HL_3	Hindlegs	-39.287430777569725	11.782962060971878
joint_pca	Reanalysis	Ma_HL_4	Hindlegs	-46.932057289127755	19.62715121336751
joint_pca	Reanalysis	Ma_HL_5	Hindlegs	-50.69191312230587	18.296308092787267
joint_pca	Reanalysis	Ma_ML_1	Midlegs	-38.091093182335	13.683715005133651
joint_pca	Reanalysis	Ma_ML_2	Midlegs	-30.930975235746864	10.798977119716401
joint_pca	Reanalysis	Ma_ML_3	Midlegs	-32.855141925517835	12.283255717543007
joint_pca	Reanalysis	Ma_Rs_1	Rostrum	-23.83139455396784	22.422815435779434
joint_pca	Reanalysis	Ma_Rs_2	Rostrum	-25.299359604053627	23.30538658361866
joint_pca	Reanalysis	Ma_Rs_3	Rostrum	-35.86894727519672	23.093354987522318
